pl_name,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_orbper,sy_dist
"KOINTREAU-1 b",2026,"Imaging",12.40000000,3368.98111420,,158.61800000
"WASP-29 b",2010,"Transit",8.63093000,73.10090000,3.92273000000,87.59530000
"HD 221416 b",2019,"Transit",9.17000000,60.50000000,14.27670000000,95.54830000
"XO-2 S b",2014,"Radial Velocity",10.90000000,82.63580000,18.15700000000,151.39800000
"Kepler-475 b",2016,"Transit",2.49000000,6.76000000,3.10550818900,280.06900000
"Kepler-1836 b",2021,"Transit",2.55303229,7.05000000,5.25416994100,1472.62000000
"Kepler-896 c",2023,"Transit",3.15000000,10.10000000,29.54225660000,2334.93000000
"Barnard e",2025,"Radial Velocity",0.63700000,0.19300000,6.73920000000,1.82655000
"Kepler-385 b",2014,"Transit",2.73000000,12.80000000,10.04368600000,1432.61000000
"EPIC 201238110 b",2019,"Transit",1.87000000,4.16000000,28.16560000000,159.25900000
"Kepler-691 b",2016,"Transit",2.09000000,5.02000000,8.11437900000,279.11500000
"Kepler-20 g",2016,"Radial Velocity",4.71000000,19.96000000,34.94000000000,282.56300000
"Kepler-332 b",2014,"Transit",1.17000000,1.71000000,7.62632400000,344.19000000
"Kepler-1041 b",2016,"Transit",2.94000000,8.96000000,24.75764210000,1485.82000000
"Kepler-1578 b",2016,"Transit",1.04000000,1.12000000,1.45088690700,1064.05000000
"Kepler-1966 b",2021,"Transit",1.10479327,1.39000000,8.61742973300,484.60100000
"Kepler-1987 d",2023,"Transit",2.66000000,7.56000000,5.64491415400,595.68300000
"Kepler-819 b",2016,"Transit",2.76000000,8.05000000,33.19956480000,664.30600000
"Kepler-887 c",2016,"Transit",1.13000000,1.51000000,7.63846023000,886.58800000
"Kepler-306 d",2014,"Transit",2.47000000,6.66000000,17.32664400000,775.67900000
"Kepler-177 c",2013,"Transit",8.73000000,14.70000000,49.40926000000,1435.44000000
"Kepler-635 b",2016,"Transit",2.64000000,7.46000000,23.44971004000,1141.08000000
"Kepler-1083 b",2016,"Transit",3.36000000,11.20000000,33.41779930000,902.63300000
"Kepler-79 d",2014,"Transit",7.16000000,6.00000000,52.09020000000,1020.72000000
"Kepler-195 c",2014,"Transit",1.55000000,3.02000000,34.09686300000,652.05100000
"Kepler-1661 b",2020,"Transit",3.87000000,17.00000000,175.06000000000,410.60700000
"HATS-25 b",2016,"Transit",14.12334000,194.82979000,4.29864320000,471.15800000
"TOI-836 b",2023,"Transit",1.70400000,4.53000000,3.81673000000,27.50240000
"K2-413 b",2022,"Transit",0.75990000,0.36300000,0.80940000000,285.16200000
"Kepler-212 b",2014,"Transit",1.09000000,1.32000000,16.25758200000,687.19400000
"Kepler-195 b",2014,"Transit",2.03000000,4.78000000,8.30787200000,652.05100000
"K2-83 c",2016,"Transit",1.48300000,2.80000000,9.99767000000,125.52900000
"Kepler-24 d",2014,"Transit",1.67000000,293.95900000,4.24438400000,1156.81000000
"Kepler-15 b",2011,"Transit",10.76000000,209.76000000,4.94278200000,739.41200000
"Kepler-83 d",2014,"Transit",1.94000000,4.10000000,5.16979600000,400.40900000
"Kepler-143 c",2014,"Transit",3.37000000,11.30000000,27.08251100000,809.46700000
"Kepler-1116 b",2016,"Transit",2.54000000,6.99000000,41.69778270000,1008.57000000
"HD 141399 d",2014,"Radial Velocity",13.70000000,375.03940000,1069.80000000000,37.01690000
"Kepler-159 c",2014,"Transit",3.41000000,11.50000000,43.59579200000,373.74400000
"HIP 67851 b",2015,"Radial Velocity",13.70000000,365.50266805,89.23000000000,64.11810000
"Kepler-54 d",2014,"Transit",1.53000000,12.09460000,20.99569400000,271.70100000
"YZ Cet d",2017,"Radial Velocity",1.03000000,1.09000000,4.65626000000,3.71207000
"Kepler-1608 b",2016,"Transit",1.73000000,3.64000000,16.47356860000,832.00000000
"Kepler-152 b",2014,"Transit",2.79000000,8.20000000,18.20797300000,441.09000000
"HD 125612 b",2007,"Radial Velocity",13.20000000,945.22168242,557.69994000000,57.62070000
"Kepler-1641 c",2016,"Transit",2.95000000,9.01000000,32.65721200000,860.37000000
"K2-45 b",2016,"Transit",6.71000000,36.40000000,1.72926840000,495.31700000
"HD 68475 b",2026,"Radial Velocity",12.80000000,1639.99458012,7832.00000000000,33.42970000
"TrES-3 b",2007,"Transit",14.97500000,607.03000000,1.30618581000,231.33700000
"Kepler-968 c",2016,"Transit",1.69000000,3.50000000,5.70940491800,290.32400000
"HD 165131 b",2023,"Radial Velocity",12.10000000,5943.39121090,2342.60000000000,57.42630000
"WASP-105 b",2017,"Transit",10.76064000,572.09400000,7.87288000000,169.27200000
"WASP-91 b",2017,"Transit",11.54527000,425.89220000,2.79858100000,149.94200000
"Kepler-1463 b",2016,"Transit",1.86000000,4.12000000,25.15864000000,1687.47000000
"Kepler-712 c",2016,"Transit",4.85000000,21.00000000,226.89047000000,872.49300000
"Kepler-1948 b",2021,"Transit",1.03283226,1.09000000,15.57129955000,193.90300000
"Kepler-146 c",2014,"Transit",3.13000000,9.96000000,76.73217100000,716.79700000
"Kepler-711 b",2016,"Transit",3.41000000,11.50000000,23.58914398000,624.57500000
"Kepler-1080 b",2016,"Transit",3.28000000,10.80000000,77.25483960000,1382.82000000
"WASP-113 b",2016,"Transit",15.79348100,150.96925000,4.54216874538,435.15600000
"Kepler-248 c",2014,"Transit",4.07000000,15.60000000,16.23949400000,738.79200000
"HD 133131 A c",2016,"Radial Velocity",14.30000000,133.48860000,3568.00000000000,51.47360000
"Kepler-1319 b",2016,"Transit",1.34000000,2.36000000,2.88676264500,103.91700000
"Kepler-678 b",2016,"Transit",5.14000000,23.10000000,7.27503724000,1826.15000000
"Kepler-1535 b",2016,"Transit",2.55000000,7.04000000,138.94420000000,897.73300000
"Kepler-39 b",2011,"Transit",13.90000000,6388.10000000,21.08721000000,1057.41000000
"Kepler-1532 b",2016,"Transit",1.35000000,2.39000000,1.09366355900,798.24600000
"Kepler-808 b",2016,"Transit",1.46000000,2.73000000,0.63133235300,321.00000000
"KELT-10 b",2016,"Transit",15.68139100,215.80657000,4.16627390000,188.40400000
"WASP-119 b",2016,"Transit",15.69260000,390.93090000,2.49979000000,302.44800000
"WASP-69 b",2014,"Transit",11.21000000,82.58000000,3.86813881000,49.96050000
"WASP-94 A b",2014,"Transit",17.71022000,158.91500000,3.95019000000,211.21100000
"TOI-682.01",2021,"Transit",3.74186000,13.50000000,6.83923880000,83.15480000
"TOI-7384 b",2026,"Transit",3.56000000,12.40000000,6.23402580000,66.79020000
"Kepler-335 c",2014,"Transit",3.07000000,9.64000000,67.84446900000,1278.97000000
"TOI-1453 b",2025,"Transit",1.17300000,2.32000000,4.31352250000,78.74150000
"TOI-2141 b",2023,"Transit",3.14700000,20.10000000,18.26160800000,77.68200000
"Kepler-94 c",2014,"Radial Velocity",12.50000000,3126.00000000,820.30000000000,191.90400000
"GJ 1132 b",2015,"Transit",1.19151465,1.83704819,1.62892911000,12.61300000
"Kepler-966 b",2016,"Transit",4.13000000,16.00000000,99.74762200000,1027.80000000
"EPIC 220492298 b",2021,"Transit",0.99000000,0.93700000,0.76240600000,624.51200000
"HATS-28 b",2016,"Transit",13.38354600,213.58176000,3.18107810000,535.38300000
"HATS-29 b",2016,"Transit",14.02245900,207.54299000,4.60587490000,353.89100000
"WASP-54 b",2012,"Transit",17.71022000,187.51970000,3.69364000000,251.30300000
"HD 63935 b",2021,"Transit",2.91575244,10.50000000,9.05880700000,48.97390000
"WASP-149 b",2025,"Transit",15.24421375,314.96795134,1.33281300000,211.73000000
"K2-403 b",2022,"Transit",5.33300000,24.60000000,33.58997900000,246.59900000
"Kepler-260 c",2014,"Transit",1.74000000,3.68000000,76.05017800000,627.36500000
"Kepler-140 c",2014,"Transit",1.80000000,3.89000000,91.35328200000,583.85900000
"HATS-15 b",2016,"Transit",12.38594500,689.69110000,1.74748753000,1139.55000000
"TOI-2128 b",2024,"Transit",2.08874836,4.50000000,16.34136000000,36.57800000
"MASCARA-1 b",2017,"Transit",17.90074218,1175.97100000,2.14877381000,182.27300000
"Kepler-14 b",2011,"Transit",12.73300000,2669.66000000,6.79012300000,798.00000000
"K2-24 c",2016,"Transit",7.50000000,15.40000000,42.33910000000,170.56200000
"WASP-129 b",2016,"Transit",10.42437000,317.83000000,5.74814500000,301.46200000
"WASP-124 b",2016,"Transit",13.89916000,190.69800000,3.37265000000,448.63700000
"Kepler-941 b",2016,"Transit",3.08000000,9.69000000,17.42395198000,1088.36000000
"Kepler-85 c",2012,"Transit",1.97800000,2.15000000,12.51000000000,765.02500000
"Kepler-734 b",2016,"Transit",3.56000000,12.40000000,6.10485285600,1157.21000000
"GJ 2030 b",2022,"Radial Velocity",2.03000000,4.76742611,2.38129000000,37.07880000
"KELT-9 b",2017,"Transit",21.19621900,915.35040000,1.48112350000,204.45500000
"NGTS-1 b",2017,"Transit",14.90797000,258.07796000,2.64729800000,218.12100000
"K2-157 d",2025,"Radial Velocity",5.16000000,23.30000000,66.50000000000,298.37300000
"Kepler-599 b",2016,"Transit",2.84000000,8.45000000,15.65562652000,558.51700000
"HATS-52 b",2017,"Transit",15.49083800,711.93920000,1.36665436000,555.13400000
"HATS-53 b",2017,"Transit",15.02006000,189.10885000,3.85377680000,585.77000000
"WASP-139 b",2016,"Transit",8.96720000,37.18611000,5.92426200000,212.47200000
"WASP-142 b",2016,"Transit",17.14977000,266.97720000,2.05286800000,730.93300000
"Kepler-1203 b",2016,"Transit",1.06000000,1.20000000,0.58800076500,317.02200000
"55 Cnc b",1996,"Radial Velocity",13.90000000,263.97850000,14.65155200000,12.58550000
"47 UMa c",2001,"Radial Velocity",14.20000000,171.62100000,2391.00000000000,13.79670000
"61 Vir d",2009,"Radial Velocity",5.11000000,22.90000000,123.01000000000,8.50332000
"61 Vir b",2009,"Radial Velocity",2.11000000,5.10000000,4.21500000000,8.50332000
"HD 136352 b",2019,"Radial Velocity",1.66400000,4.72000000,11.57797000000,14.68200000
"Kepler-1720 b",2021,"Transit",3.21585295,10.40000000,12.70639992000,629.44500000
"HD 4732 c",2012,"Radial Velocity",13.10000000,1069.49258955,3184.20000000000,54.78410000
"Kepler-549 b",2016,"Transit",2.57000000,11.00000000,42.94956490000,635.14500000
"HD 147513 b",2003,"Radial Velocity",13.70000000,385.00000000,528.40000000000,12.90320000
"Kepler-19 c",2011,"Transit Timing Variations",3.68000000,13.10000000,28.73100000000,218.56200000
"Kepler-1727 b",2021,"Transit",3.17321625,10.20000000,9.02929973600,894.18700000
"ITG 15 b",2024,"Imaging",12.10000000,6674.39654700,,136.37000000
"Kepler-531 b",2016,"Transit",2.78000000,8.15000000,29.88485741000,252.76200000
"Kepler-1182 b",2016,"Transit",2.41000000,6.39000000,11.17394617000,1545.39000000
"KELT-19 A b",2017,"Transit",21.40919000,1293.56810000,4.61170930000,300.27600000
"KELT-21 b",2018,"Transit",17.77747400,1242.71530000,3.61276470000,470.87800000
"HD 37124 b",2002,"Radial Velocity",14.00000000,214.53525000,154.37800000000,31.66340000
"Kepler-513 b",2016,"Transit",2.20000000,5.48000000,28.86235584000,468.25800000
"HD 330075 b",2004,"Radial Velocity",14.30000000,152.55840000,3.38773000000,45.29890000
"Kepler-1329 b",2016,"Transit",2.17000000,5.35000000,9.33646594000,588.03700000
"K2-61 b",2016,"Transit",1.92000000,4.35000000,2.57336000000,405.73200000
"Kepler-825 c",2016,"Transit",1.84000000,4.04000000,8.18182460000,807.85000000
"Kepler-382 b",2014,"Transit",1.32000000,2.30000000,5.26215500000,935.44600000
"K2-165 c",2018,"Transit",1.55409035,3.03000000,4.38274500000,134.59100000
"WASP-138 b",2016,"Transit",12.21781000,387.75260000,3.63443300000,414.23400000
"XO-6 b",2016,"Transit",23.20263000,1398.45200000,3.76500070000,235.47900000
"Qatar-3 b",2017,"Transit",12.28506400,1369.84730000,2.50792040000,735.60100000
"Kepler-19 d",2017,"Radial Velocity",5.06000000,22.50000000,62.95000000000,218.56200000
"Kepler-1191 b",2016,"Transit",1.51000000,2.89000000,5.60014851000,955.53600000
"Kepler-1891 b",2021,"Transit",1.52139156,2.93000000,4.02229023000,596.24000000
"WASP-53 b",2017,"Transit",12.03846600,677.61356000,3.30984430000,201.33800000
"K2-198 b",2018,"Transit",4.18900000,16.30000000,17.04286830000,110.56700000
"Kepler-1456 b",2016,"Transit",1.14000000,1.55000000,18.13738290000,370.31200000
"Kepler-529 b",2016,"Transit",1.86000000,4.12000000,1.98035766300,799.00800000
"11 UMi b",2009,"Radial Velocity",12.30000000,4684.81420000,516.21997000000,125.32100000
"Kepler-835 b",2016,"Transit",2.79000000,8.20000000,11.41909375000,2406.33000000
"Kepler-1666 c",2020,"Transit",3.23564749,10.50000000,40.71570000000,1379.37000000
"Kepler-690 b",2016,"Transit",5.95000000,29.60000000,7.74809437400,1665.31000000
"Kepler-136 b",2014,"Transit",2.05000000,19.80000000,11.57890000000,420.81800000
"Kepler-775 b",2016,"Transit",1.19000000,1.81000000,0.97486892600,398.67600000
"KIC 10068024 b",2021,"Orbital Brightness Modulation",13.40000000,635.65681400,2.07354900000,721.10500000
"HATS-34 b",2016,"Transit",16.02887000,299.07803000,2.10616070000,508.84200000
"HATS-35 b",2016,"Transit",16.40997600,388.38826000,1.82099930000,514.55500000
"WASP-81 b",2017,"Transit",16.01766100,231.69807000,2.71647620000,398.50500000
"Kepler-357 b",2014,"Transit",1.84000000,4.04000000,6.47543400000,688.57300000
"Kepler-23 d",2014,"Transit",2.20600000,4.44000000,15.27000000000,835.75600000
"Kepler-1510 b",2016,"Transit",3.36000000,11.20000000,84.70392100000,1696.25000000
"Kepler-1324 b",2016,"Transit",1.51000000,2.89000000,4.11584467900,481.66700000
"HIP 67851 c",2015,"Radial Velocity",12.70000000,2204.77565936,3128.41000000000,64.11810000
"Kepler-110 b",2014,"Transit",1.83000000,4.01000000,12.69111200000,586.53100000
"K2-325 b",2020,"Transit",2.20000000,5.48000000,6.93000000000,111.63800000
"Kepler-716 c",2020,"Transit",1.39281536,2.52000000,3.96999000000,635.00900000
"Kepler-1850 b",2021,"Transit",0.72909663,0.31300000,1.38580000400,250.19900000
"HD 163607 b",2010,"Radial Velocity",13.90000000,249.05158800,75.22030000000,67.78550000
"HD 44219 b",2010,"Radial Velocity",14.10000000,184.34047606,472.00000000000,52.90510000
"KELT-1 b",2012,"Transit",12.44200000,8654.15000000,1.21751400000,268.43000000
"HATS-50 b",2017,"Transit",12.66617000,123.95370000,3.82970150000,756.74200000
"WASP-153 b",2017,"Transit",17.37395000,123.95370000,3.33260900000,610.17600000
"Kepler-1365 b",2016,"Transit",0.92000000,0.72100000,7.69993485000,840.12800000
"HD 170469 b",2007,"Radial Velocity",14.10000000,209.76780000,1145.00000000000,60.17800000
"Kepler-341 d",2014,"Transit",1.85000000,4.08000000,27.66631300000,1047.03000000
"Kepler-977 b",2016,"Transit",2.62000000,7.37000000,26.85328322000,568.75100000
"HD 98219 b",2011,"Radial Velocity",13.40000000,624.21812000,433.80000000000,113.70400000
"HAT-P-31 b",2011,"Transit",12.21781000,721.47410000,5.00542000000,344.05000000
"WASP-131 b",2016,"Transit",13.74221034,86.76715511,5.32201250000,200.07500000
"AU Mic e",2025,"Radial Velocity",4.87000000,21.10000000,33.11000000000,9.72210000
"KELT-16 b",2017,"Transit",15.86073500,874.03250000,0.96899510000,444.58600000
"GJ 393 b",2021,"Radial Velocity",1.17000000,1.71000000,7.02679000000,7.03149000
"Kepler-879 b",2016,"Transit",2.57000000,7.13000000,33.38559380000,802.67200000
"Kepler-1933 b",2021,"Transit",1.17984089,1.76000000,4.94329023400,328.00700000
"Kepler-1641 b",2016,"Transit",3.11000000,9.85000000,19.67226600000,860.37000000
"GJ 687 b",2014,"Radial Velocity",4.32000000,17.20000000,38.14200000000,4.54939000
"Kepler-23 b",2011,"Transit",1.63800000,2.56000000,7.10000000000,835.75600000
"Kepler-554 b",2016,"Transit",4.29000000,17.00000000,1.90220855600,690.52500000
"HD 159868 c",2012,"Radial Velocity",14.00000000,244.09344000,351.00000000000,55.85030000
"XO-2 S c",2014,"Radial Velocity",13.60000000,435.40900000,120.80000000000,151.39800000
"TOI-5388.01",2024,"Transit",0.99000000,2.20000000,2.59467480000,18.52260000
"Kepler-1331 b",2016,"Transit",1.05000000,1.16000000,0.78916165300,319.19700000
"Kepler-1246 b",2016,"Transit",1.36000000,2.42000000,11.32271513000,436.50500000
"Kepler-287 b",2014,"Transit",2.33000000,83.00000000,20.34219900000,835.86000000
"Kepler-432 c",2015,"Radial Velocity",13.30000000,772.32690000,406.20000000000,848.02300000
"HD 102843 b",2019,"Radial Velocity",13.10000000,113.90000000,3090.94200000000,62.75800000
"K2-155 b",2018,"Transit",1.80000000,3.89000000,6.34200000000,72.79980000
"Kepler-162 c",2014,"Transit",3.03000000,9.43000000,19.44635500000,855.64100000
"Kepler-603 d",2016,"Transit",1.32000000,2.30000000,6.21712920000,1539.63000000
"Kepler-139 b",2014,"Transit",2.94000000,7.00000000,15.77104400000,391.03800000
"K2-155 d",2018,"Transit",1.90000000,4.27000000,40.71800000000,72.79980000
"Kepler-1443 b",2016,"Transit",0.97000000,0.87100000,2.41811321000,593.64600000
"Kepler-48 c",2012,"Transit",2.71000000,14.61000000,9.67395000000,306.73800000
"55 Cnc d",2002,"Radial Velocity",13.00000000,1232.49300000,4799.00000000000,12.58550000
"HD 3651 b",2003,"Radial Velocity",10.10000000,72.46524000,62.25000000000,11.13360000
"ups And c",1999,"Radial Velocity",12.30000000,4443.24112986,241.25800000000,13.40540000
"Kepler-1369 b",2016,"Transit",2.69000000,7.70000000,25.87314800000,1236.56000000
"V1298 Tau b",2019,"Transit",9.41000000,13.10000000,24.14000600000,108.19900000
"GJ 887 c",2020,"Radial Velocity",2.43000000,6.50000000,21.78400000000,3.28679000
"TOI-4342 b",2023,"Transit",2.32900000,7.30000000,5.53825920000,61.52040000
"HD 20794 f",2025,"Radial Velocity",2.28000000,5.82000000,647.60000000000,6.00278000
"KOINTREAU-3 b",2026,"Imaging",13.10000000,1080.61658380,,140.56300000
"Kepler-1644 b",2016,"Transit",1.88000000,4.19000000,21.09077580000,629.27000000
"Kepler-1249 b",2016,"Transit",2.38000000,6.26000000,24.33471270000,1904.54000000
"WASP-78 b",2012,"Transit",21.63337000,352.79130000,2.17518000000,754.25800000
"WASP-39 b",2011,"Transit",14.33631100,89.31023000,4.05529410000,213.98200000
"WASP-36 b",2011,"Transit",14.87434300,750.39663000,1.53736596000,386.34600000
"WASP-43 b",2011,"Transit",10.42400000,565.71400000,0.81347500000,86.74670000
"GJ 1132 c",2018,"Radial Velocity",1.43000000,2.64000000,8.92900000000,12.61300000
"KIC 9663113 b",2015,"Transit",4.60000000,19.20000000,572.38470000000,1594.74000000
"Kepler-12 b",2011,"Transit",19.66058600,137.30256000,4.43796290000,881.38600000
"HAT-P-24 b",2010,"Transit",14.57170000,238.37250000,3.35524000000,415.34400000
"Kepler-792 b",2016,"Transit",1.96000000,4.50000000,11.30119217000,1425.47000000
"Kepler-539 b",2016,"Transit",8.37312300,308.29510000,125.63243000000,307.31800000
"K2-165 d",2018,"Transit",2.64809498,7.50000000,14.10136100000,134.59100000
"Kepler-1254 c",2016,"Transit",1.30000000,2.24000000,3.60084276000,622.81800000
"Kepler-1674 b",2020,"Transit",3.20577490,10.40000000,62.56110000000,1012.48000000
"WASP-189 b",2020,"Transit",18.14733975,632.47852993,2.72403300000,99.73100000
"WASP-41 b",2012,"Transit",12.32990000,270.15550000,3.05240000000,163.37100000
"Kepler-255 c",2014,"Transit",2.99000000,9.22000000,9.94604700000,1052.53000000
"Kepler-1238 b",2016,"Transit",1.93000000,4.38000000,4.14787559000,1632.13000000
"Ross 176 b",2025,"Transit",1.84000000,4.57000000,5.00663380000,46.44880000
"TOI-5422 b",2026,"Transit",9.10169233,8899.19539600,5.37721900000,346.14100000
"Kepler-5 b",2009,"Transit",15.98403400,670.93913000,3.54846570000,899.77700000
"WASP-18 c",2019,"Transit Timing Variations",8.58000000,55.20000000,2.15580000000,123.48300000
"TOI-1743 b",2025,"Transit",1.83000000,4.01000000,4.26604600000,41.27580000
"HAT-P-2 c",2023,"Radial Velocity",12.40000000,3400.76395490,8500.00000000000,127.77400000
"HATS-41 b",2018,"Transit",14.90797000,3082.95100000,4.19364900000,737.66800000
"Kepler-933 b",2016,"Transit",2.46000000,6.62000000,14.20443009000,1017.20000000
"Kepler-1240 b",2016,"Transit",1.15000000,1.60000000,4.86638150000,862.18600000
"K2-80 c",2016,"Transit",1.47000000,2.76000000,5.60500000000,200.80200000
"Kepler-891 b",2016,"Transit",6.41000000,33.60000000,53.44945593000,2340.58000000
"Kepler-1605 b",2016,"Transit",1.08000000,1.28000000,85.75654950000,546.23000000
"HD 80913 b",2022,"Radial Velocity",12.00000000,7505.20000290,10839.83341000000,61.36030000
"Kepler-598 c",2020,"Transit",3.02420941,9.40000000,86.49450000000,681.08600000
